sale_price,sqft,bedrooms,bathrooms,neighborhood,neighborhood_score,year_built,garage,pool,sale_date,property_type,price_per_sqft,property_age,age_category,total_rooms,luxury_score,sale_month,sale_quarter,sale_year,is_weekend_sale
524309.43,500.0,3,2.5,Hillside,0.95,1990,2,1,2020-06-25,Single Family,1048.61886,36,Vintage,5.5,8.75,6,2,2020,0
850645.21,2775.0,3,2.6,Riverside,0.85,1978,1,0,2022-10-14,Townhouse,306.5388144144144,48,Vintage,5.6,5.25,10,4,2022,0
577972.78,1494.0,1,1.2,Suburbs,0.7,1981,1,0,2021-03-23,Townhouse,386.8626372155288,45,Vintage,2.2,4.5,3,1,2021,0
724684.22,2042.0,3,2.8,Riverside,0.85,1959,0,0,2020-07-03,Condo,354.8894319294809,67,Historic,5.8,4.25,7,3,2020,0
697048.4,1395.0,4,3.5,Downtown,0.9,2013,2,1,2021-12-06,Townhouse,499.6762724014337,13,Modern,7.5,8.5,12,4,2021,0
737679.82,2288.0,4,3.0,Suburbs,0.7,1969,3,0,2022-10-31,Townhouse,322.4125087412587,57,Historic,7.0,6.5,10,4,2022,0
606826.09,1826.0,3,2.6,Industrial,0.4,1977,1,0,2020-12-23,Single Family,332.3253504928806,49,Vintage,5.6,3.0,12,4,2020,0
622165.88,1248.0,2,1.9,Hillside,0.95,1976,1,0,2023-03-14,Townhouse,498.53035256410254,50,Historic,3.9,5.75,3,1,2023,0
942425.73,3066.0,3,2.7,Hillside,0.95,1974,2,0,2022-04-08,Condo,307.37955968688846,52,Historic,5.7,6.75,4,2,2022,0
751656.89,2743.0,3,2.7,Industrial,0.4,1978,1,0,2022-09-17,Condo,274.0273022238425,48,Vintage,5.7,3.0,9,3,2022,1
696150.01,1516.0,5,4.8,Riverside,0.85,1964,1,0,2022-09-05,Townhouse,459.2018535620053,62,Historic,9.8,5.25,9,3,2022,0
771511.23,2398.0,3,2.2,Downtown,0.9,1994,0,0,2021-10-30,Condo,321.7311217681401,32,Vintage,5.2,4.5,10,4,2021,1
867528.94,2429.0,3,2.9,Downtown,0.9,1994,2,0,2023-01-05,Multi-Family,357.1547715109098,32,Vintage,5.9,6.5,1,1,2023,0
802675.27,2513.0,3,3.0,Downtown,0.9,1979,2,0,2020-05-28,Condo,319.4091802626343,47,Vintage,6.0,6.5,5,2,2020,0
545572.6,644.0,3,2.7,Downtown,0.9,1987,0,0,2023-10-12,Multi-Family,847.1624223602485,39,Vintage,5.7,4.5,10,4,2023,0
912337.16,2805.0,4,3.1,Riverside,0.85,2009,2,0,2022-10-24,Condo,325.25388948306596,17,Modern,7.1,6.25,10,4,2022,0
565327.13,1544.0,3,3.1,Industrial,0.4,1981,1,0,2022-10-19,Condo,366.14451424870464,45,Vintage,6.1,3.0,10,4,2022,0
663603.78,1713.0,5,3.3,Industrial,0.4,1999,3,0,2021-11-08,Single Family,387.3927495621717,27,Vintage,8.3,5.0,11,4,2021,0
631596.49,2241.0,1,1.6,Industrial,0.4,1984,2,0,2021-05-18,Single Family,281.83689870593486,42,Vintage,2.6,4.0,5,2,2021,0
644640.27,1690.0,3,2.5,Downtown,0.9,1954,2,0,2021-10-30,Multi-Family,381.44394674556213,72,Historic,5.5,6.5,10,4,2021,1
464542.66,500.0,1,1.7,Riverside,0.85,1980,1,0,2023-12-29,Single Family,929.0853199999999,46,Vintage,2.7,5.25,12,4,2023,0
845434.13,3111.0,2,1.4,Suburbs,0.7,2002,1,0,2021-11-06,Single Family,271.7563902282224,24,Vintage,3.4,4.5,11,4,2021,1
485640.54,923.0,3,2.3,Suburbs,0.7,1950,1,0,2022-09-13,Condo,526.1544312026002,76,Historic,5.3,4.5,9,3,2022,0
707248.49,1197.0,4,3.1,Downtown,0.9,2018,1,0,2023-02-15,Multi-Family,590.8508688387635,8,Modern,7.1,5.5,2,1,2023,0
780696.15,1734.0,3,2.7,Hillside,0.95,2017,1,0,2023-01-31,Condo,450.22846020761244,9,Modern,5.7,5.75,1,1,2023,0
857700.89,3133.0,1,1.1,Suburbs,0.7,2014,2,0,2021-04-27,Multi-Family,273.76345036706033,12,Modern,2.1,5.5,4,2,2021,0
873260.44,2618.0,3,2.5,Downtown,0.9,1964,1,0,2022-12-16,Multi-Family,333.56013750954924,62,Historic,5.5,5.5,12,4,2022,0
714447.73,1873.0,3,3.0,Riverside,0.85,2001,2,1,2021-01-23,Condo,381.44566470902294,25,Vintage,6.0,8.25,1,1,2021,1
823123.77,2246.0,5,4.5,Suburbs,0.7,1987,0,0,2022-05-02,Townhouse,366.4843143365984,39,Vintage,9.5,3.5,5,2,2022,0
630408.16,1519.0,3,2.5,Downtown,0.9,1973,3,0,2022-12-10,Townhouse,415.0152468729427,53,Historic,5.5,7.5,12,4,2022,1
770670.86,2111.0,4,2.8,Suburbs,0.7,1972,1,0,2023-06-19,Multi-Family,365.07383230696354,54,Historic,6.8,4.5,6,2,2023,0
702485.06,2058.0,2,1.3,Riverside,0.85,1996,2,0,2022-02-09,Townhouse,341.34356656948495,30,Vintage,3.3,6.25,2,1,2022,0
823029.65,2775.0,4,3.4,Industrial,0.4,1956,3,0,2023-12-15,Condo,296.5872612612613,70,Historic,7.4,5.0,12,4,2023,0
783530.95,2773.0,4,3.5,Industrial,0.4,1980,2,0,2020-03-11,Condo,282.5571402812838,46,Vintage,7.5,4.0,3,1,2020,0
819589.8,2395.0,5,4.0,Riverside,0.85,1956,1,0,2023-10-14,Condo,342.20868475991654,70,Historic,9.0,5.25,10,4,2023,1
567115.14,1710.0,1,1.2,Riverside,0.85,1953,2,0,2020-01-03,Single Family,331.6462807017544,73,Historic,2.2,6.25,1,1,2020,0
783112.63,2593.0,3,2.4,Industrial,0.4,2003,2,0,2023-02-02,Single Family,302.0102699575781,23,Vintage,5.4,4.0,2,1,2023,0
761861.98,1926.0,3,2.8,Riverside,0.85,2001,2,0,2021-08-06,Condo,395.5669678089304,25,Vintage,5.8,6.25,8,3,2021,0
589274.45,1134.0,1,1.7,Riverside,0.85,1997,2,1,2022-07-02,Multi-Family,519.6423721340387,29,Vintage,2.7,8.25,7,3,2022,1
691645.41,1677.0,3,1.9,Riverside,0.85,2015,1,0,2021-03-17,Single Family,412.43017889087656,11,Modern,4.9,5.25,3,1,2021,0
785803.99,2067.0,5,4.0,Industrial,0.4,2003,1,1,2022-10-30,Multi-Family,380.166419932269,23,Vintage,9.0,5.0,10,4,2022,1
746280.92,2728.0,3,2.3,Industrial,0.4,2003,1,1,2021-05-02,Condo,273.5633870967742,23,Vintage,5.3,5.0,5,2,2021,1
825511.83,1853.0,5,3.6,Suburbs,0.7,1994,2,0,2023-02-10,Multi-Family,445.50017808958444,32,Vintage,8.6,5.5,2,1,2023,0
452956.1,1032.0,1,1.0,Industrial,0.4,1989,1,1,2022-11-18,Condo,438.9109496124031,37,Vintage,2.0,5.0,11,4,2022,0
692570.21,2045.0,4,3.4,Suburbs,0.7,1984,1,0,2020-12-15,Multi-Family,338.6651393643032,42,Vintage,7.4,4.5,12,4,2020,0
611637.39,2090.0,3,2.7,Industrial,0.4,1973,1,0,2020-06-12,Single Family,292.64946889952154,53,Historic,5.7,3.0,6,2,2020,0
806524.32,2148.0,3,3.0,Hillside,0.95,1984,0,0,2022-11-21,Multi-Family,375.4768715083799,42,Vintage,6.0,4.75,11,4,2022,0
932361.97,2735.0,5,4.0,Suburbs,0.7,1986,2,1,2023-09-11,Condo,340.9001718464351,40,Vintage,9.0,7.5,9,3,2023,0
782709.12,2815.0,2,1.4,Riverside,0.85,1983,1,1,2021-09-28,Townhouse,278.0494209591474,43,Vintage,3.4,7.25,9,3,2021,0
702754.73,1524.0,4,3.2,Hillside,0.95,1973,3,1,2022-07-03,Townhouse,461.12515091863514,53,Historic,7.2,9.75,7,3,2022,1
530164.22,1507.0,3,2.2,Industrial,0.4,1953,1,0,2023-10-06,Single Family,351.80107498341073,73,Historic,5.2,3.0,10,4,2023,0
505362.14,1167.0,2,1.5,Industrial,0.4,1999,1,0,2022-05-14,Condo,433.04382176520994,27,Vintage,3.5,3.0,5,2,2022,1
878899.72,2559.0,5,4.2,Hillside,0.95,1973,1,0,2021-03-27,Multi-Family,343.4543649863228,53,Historic,9.2,5.75,3,1,2021,1
944520.21,3159.0,3,2.7,Downtown,0.9,1985,0,0,2023-03-09,Condo,298.9934188034188,41,Vintage,5.7,4.5,3,1,2023,0
715122.64,1747.0,4,3.5,Riverside,0.85,1984,2,0,2020-02-06,Condo,409.34323983972524,42,Vintage,7.5,6.25,2,1,2020,0
624254.66,1806.0,3,2.5,Suburbs,0.7,1978,2,0,2020-01-31,Single Family,345.65595791805094,48,Vintage,5.5,5.5,1,1,2020,0
951748.05,3173.0,4,3.5,Hillside,0.95,1985,2,1,2021-10-05,Multi-Family,299.952111566341,41,Vintage,7.5,8.75,10,4,2021,0
805915.12,2404.0,3,2.5,Suburbs,0.7,2017,1,1,2020-08-17,Condo,335.23923460898504,9,Modern,5.5,6.5,8,3,2020,0
601214.69,2348.0,2,2.2,Industrial,0.4,1960,2,0,2020-05-19,Townhouse,256.0539565587734,66,Historic,4.2,4.0,5,2,2020,0
673388.22,1047.0,3,2.7,Downtown,0.9,2004,1,0,2023-07-09,Multi-Family,643.1597134670487,22,Vintage,5.7,5.5,7,3,2023,1
819167.79,2542.0,2,1.8,Downtown,0.9,1998,1,0,2023-03-19,Townhouse,322.25326121164437,28,Vintage,3.8,5.5,3,1,2023,1
636451.51,1256.0,3,2.7,Suburbs,0.7,2006,3,1,2023-08-13,Townhouse,506.7289092356688,20,Vintage,5.7,8.5,8,3,2023,1
509766.21,1092.0,2,1.9,Industrial,0.4,2004,2,0,2022-09-17,Single Family,466.81887362637366,22,Vintage,3.9,4.0,9,3,2022,1
686363.42,1722.0,1,1.7,Downtown,0.9,2005,1,0,2022-06-30,Townhouse,398.5850290360047,21,Vintage,2.7,5.5,6,2,2022,0
697420.59,1531.0,2,2.0,Riverside,0.85,2023,1,1,2022-01-12,Townhouse,455.5327171783148,3,New,4.0,7.25,1,1,2022,0
542461.24,1822.0,3,2.6,Industrial,0.4,1953,1,0,2020-06-22,Single Family,297.7284522502744,73,Historic,5.6,3.0,6,2,2020,0
614515.15,847.0,3,2.5,Hillside,0.95,1974,0,0,2024-01-09,Condo,725.5196576151122,52,Historic,5.5,4.75,1,1,2024,0
823182.77,2767.0,3,2.9,Hillside,0.95,1951,3,0,2021-03-17,Condo,297.500097578605,75,Historic,5.9,7.75,3,1,2021,0
859729.07,2902.0,2,2.1,Hillside,0.95,1968,0,1,2022-07-20,Condo,296.25398690558234,58,Historic,4.1,6.75,7,3,2022,0
523767.9,500.0,3,2.5,Riverside,0.85,1957,2,0,2022-06-17,Townhouse,1047.5358,69,Historic,5.5,6.25,6,2,2022,0
824868.84,2782.0,4,3.0,Industrial,0.4,2013,3,0,2020-01-29,Condo,296.502099209202,13,Modern,7.0,5.0,1,1,2020,0
578480.12,1351.0,3,2.3,Suburbs,0.7,1955,2,0,2021-10-04,Multi-Family,428.18661732050333,71,Historic,5.3,5.5,10,4,2021,0
848977.9,2685.0,4,3.2,Suburbs,0.7,1963,3,0,2022-03-29,Townhouse,316.19288640595903,63,Historic,7.2,6.5,3,1,2022,0
714311.16,1945.0,3,3.0,Industrial,0.4,2019,0,0,2023-07-13,Condo,367.25509511568123,7,Modern,6.0,2.0,7,3,2023,0
794580.33,2023.0,4,3.2,Riverside,0.85,2020,1,0,2021-08-19,Townhouse,392.77327236777063,6,Modern,7.2,5.25,8,3,2021,0
624050.13,1851.0,2,1.7,Industrial,0.4,2006,1,0,2020-05-13,Multi-Family,337.14215559157213,20,Vintage,3.7,3.0,5,2,2020,0
718404.58,2969.0,1,1.0,Suburbs,0.7,1979,2,0,2020-04-17,Single Family,241.9685348602223,47,Vintage,2.0,5.5,4,2,2020,0
497046.43,1008.0,4,3.8,Industrial,0.4,1957,2,0,2021-11-02,Townhouse,493.10161706349203,69,Historic,7.8,4.0,11,4,2021,0
830607.76,2486.0,4,3.5,Hillside,0.95,1963,2,0,2021-09-11,Single Family,334.1141432019308,63,Historic,7.5,6.75,9,3,2021,1
711213.66,2881.0,2,2.1,Industrial,0.4,1997,0,1,2020-07-14,Multi-Family,246.86347101700798,29,Vintage,4.1,4.0,7,3,2020,0
805220.84,2573.0,3,2.9,Downtown,0.9,1977,2,0,2023-05-30,Single Family,312.950190439176,49,Vintage,5.9,6.5,5,2,2023,0
896985.87,3859.0,3,2.6,Industrial,0.4,1955,2,0,2022-05-23,Multi-Family,232.43997667789583,71,Historic,5.6,4.0,5,2,2022,0
675139.79,1576.0,3,2.6,Suburbs,0.7,1979,2,0,2021-03-20,Single Family,428.3881916243655,47,Vintage,5.6,5.5,3,1,2021,1
607656.18,1915.0,2,2.0,Suburbs,0.7,2016,1,1,2020-07-27,Condo,317.31393211488256,10,Modern,4.0,6.5,7,3,2020,0
901339.23,2986.0,3,2.8,Hillside,0.95,1959,0,0,2021-05-17,Condo,301.8550669792364,67,Historic,5.8,4.75,5,2,2021,0
705858.24,1689.0,3,2.8,Downtown,0.9,1994,3,0,2022-01-01,Single Family,417.9148845470693,32,Vintage,5.8,7.5,1,1,2022,1
705551.97,3044.0,1,1.2,Industrial,0.4,1984,1,0,2021-07-04,Single Family,231.78448423127463,42,Vintage,2.2,3.0,7,3,2021,1
710130.11,1606.0,4,3.3,Riverside,0.85,1962,1,0,2022-04-21,Multi-Family,442.1731693648817,64,Historic,7.3,5.25,4,2,2022,0
491853.48,869.0,3,2.8,Suburbs,0.7,2004,2,0,2021-11-21,Multi-Family,565.9994016110471,22,Vintage,5.8,5.5,11,4,2021,1
613070.81,1586.0,4,3.5,Industrial,0.4,1992,1,0,2020-09-06,Townhouse,386.55158259773015,34,Vintage,7.5,3.0,9,3,2020,1
887195.75,2495.0,1,1.6,Hillside,0.95,2022,1,0,2022-04-01,Townhouse,355.58947895791584,4,New,2.6,5.75,4,2,2022,0
800683.59,3113.0,2,2.1,Industrial,0.4,2017,0,0,2021-02-07,Single Family,257.20642145840026,9,Modern,4.1,2.0,2,1,2021,1
681679.87,2088.0,2,2.1,Suburbs,0.7,1992,0,0,2023-10-04,Single Family,326.47503352490423,34,Vintage,4.1,3.5,10,4,2023,0
854616.28,3054.0,3,2.5,Suburbs,0.7,1989,1,0,2023-08-09,Condo,279.8350622134905,37,Vintage,5.5,4.5,8,3,2023,0
542108.55,913.0,4,3.1,Suburbs,0.7,1980,0,0,2020-04-30,Condo,593.7662102957285,46,Vintage,7.1,3.5,4,2,2020,0
667843.44,1645.0,3,2.8,Downtown,0.9,1952,2,0,2023-05-25,Townhouse,405.98385410334345,74,Historic,5.8,6.5,5,2,2023,0
559399.48,1769.0,2,1.7,Industrial,0.4,1966,3,0,2021-05-27,Multi-Family,316.22356133408704,60,Historic,3.7,5.0,5,2,2021,0
667661.3,1908.0,1,1.2,Riverside,0.85,1988,1,0,2021-07-19,Multi-Family,349.9273060796646,38,Vintage,2.2,5.25,7,3,2021,0
724952.26,2067.0,1,1.6,Downtown,0.9,2015,0,0,2022-09-01,Multi-Family,350.72678277697145,11,Modern,2.6,4.5,9,3,2022,0
871548.04,2552.0,4,3.7,Riverside,0.85,2018,1,0,2020-03-27,Single Family,341.5156896551724,8,Modern,7.7,5.25,3,1,2020,0
659182.1,1644.0,3,2.7,Suburbs,0.7,1968,1,0,2021-04-21,Condo,400.96234793187347,58,Historic,5.7,4.5,4,2,2021,0
742546.75,2111.0,4,3.2,Riverside,0.85,1971,0,0,2021-09-17,Multi-Family,351.75118427285645,55,Historic,7.2,4.25,9,3,2021,0
751132.13,1963.0,3,2.6,Riverside,0.85,1957,2,0,2022-06-27,Condo,382.6449974528783,69,Historic,5.6,6.25,6,2,2022,0
625880.19,1259.0,2,2.2,Downtown,0.9,2017,1,0,2020-09-14,Multi-Family,497.1248530579825,9,Modern,4.2,5.5,9,3,2020,0
784125.82,1909.0,2,1.9,Downtown,0.9,2020,2,0,2024-01-03,Townhouse,410.752132006286,6,Modern,3.9,6.5,1,1,2024,0
659082.79,1998.0,4,3.1,Industrial,0.4,1967,1,0,2023-09-10,Condo,329.8712662662663,59,Historic,7.1,3.0,9,3,2023,1
704566.2,1867.0,4,3.7,Riverside,0.85,1955,1,1,2020-01-22,Townhouse,377.3787895018746,71,Historic,7.7,7.25,1,1,2020,0
729865.23,2025.0,3,2.7,Downtown,0.9,1953,3,0,2020-02-28,Condo,360.4272740740741,73,Historic,5.7,7.5,2,1,2020,0
617930.7,2060.0,1,1.0,Industrial,0.4,1990,1,0,2022-04-02,Multi-Family,299.96635922330097,36,Vintage,2.0,3.0,4,2,2022,1
687805.11,1654.0,1,1.3,Riverside,0.85,2000,2,0,2023-07-18,Multi-Family,415.8434764207981,26,Vintage,2.3,6.25,7,3,2023,0
842264.75,3018.0,2,2.2,Riverside,0.85,1961,1,0,2020-04-30,Multi-Family,279.0804340622929,65,Historic,4.2,5.25,4,2,2020,0
464960.43,1064.0,1,1.0,Suburbs,0.7,1986,1,0,2021-12-17,Multi-Family,436.99288533834584,40,Vintage,2.0,4.5,12,4,2021,0
614224.52,1423.0,2,1.8,Downtown,0.9,1951,0,0,2020-04-28,Multi-Family,431.640562192551,75,Historic,3.8,4.5,4,2,2020,0
559726.49,1169.0,2,2.0,Downtown,0.9,1994,2,0,2021-10-26,Multi-Family,478.8079469632164,32,Vintage,4.0,6.5,10,4,2021,0
565029.09,916.0,2,2.1,Suburbs,0.7,1988,2,0,2023-09-26,Single Family,616.8439847161571,38,Vintage,4.1,5.5,9,3,2023,0
781150.84,2587.0,4,3.1,Industrial,0.4,2003,3,0,2022-09-22,Condo,301.95239273289525,23,Vintage,7.1,5.0,9,3,2022,0
473873.14,500.0,3,2.2,Downtown,0.9,1967,2,0,2021-02-26,Townhouse,947.7462800000001,59,Historic,5.2,6.5,2,1,2021,0
747981.4,1811.0,5,4.3,Riverside,0.85,1962,1,0,2020-02-03,Single Family,413.0212037548316,64,Historic,9.3,5.25,2,1,2020,0
989365.77,3716.0,3,2.3,Hillside,0.95,1963,0,0,2021-05-03,Condo,266.24482508073197,63,Historic,5.3,4.75,5,2,2021,0
507730.84,764.0,3,2.7,Industrial,0.4,1990,0,0,2023-04-15,Townhouse,664.5691623036649,36,Vintage,5.7,2.0,4,2,2023,1
500123.69,500.0,2,1.9,Downtown,0.9,1989,2,0,2021-11-29,Condo,1000.24738,37,Vintage,3.9,6.5,11,4,2021,0
446892.9,800.0,3,2.6,Industrial,0.4,2020,1,0,2021-07-31,Townhouse,558.616125,6,Modern,5.6,3.0,7,3,2021,1
830937.7,2718.0,2,2.4,Riverside,0.85,1997,1,0,2020-04-11,Townhouse,305.71659308314935,29,Vintage,4.4,5.25,4,2,2020,1
841178.62,2899.0,1,2.1,Hillside,0.95,1959,2,1,2021-05-24,Townhouse,290.1616488444291,67,Historic,3.1,8.75,5,2,2021,0
725588.35,1589.0,5,3.5,Riverside,0.85,2003,2,1,2020-07-08,Condo,456.6320641913153,23,Vintage,8.5,8.25,7,3,2020,0
829238.81,2546.0,3,2.9,Hillside,0.95,1984,1,0,2021-09-03,Condo,325.7025962293794,42,Vintage,5.9,5.75,9,3,2021,0
923148.99,3112.0,5,4.0,Industrial,0.4,1973,0,0,2022-03-30,Townhouse,296.6417062982005,53,Historic,9.0,2.0,3,1,2022,0
982142.38,3429.0,3,2.9,Downtown,0.9,1998,2,0,2023-04-28,Townhouse,286.4223913677457,28,Vintage,5.9,6.5,4,2,2023,0
759206.47,1802.0,3,2.9,Hillside,0.95,1991,3,0,2022-01-07,Multi-Family,421.31324639289676,35,Vintage,5.9,7.75,1,1,2022,0
642706.72,1343.0,4,3.4,Hillside,0.95,1999,3,0,2020-11-19,Multi-Family,478.5604765450484,27,Vintage,7.4,7.75,11,4,2020,0
583718.71,1658.0,3,2.3,Industrial,0.4,1970,1,0,2022-07-26,Multi-Family,352.0619481302774,56,Historic,5.3,3.0,7,3,2022,0
678047.41,1792.0,5,4.3,Industrial,0.4,1977,3,1,2020-05-20,Multi-Family,378.3746707589286,49,Vintage,9.3,7.0,5,2,2020,0
606588.28,1849.0,1,1.2,Industrial,0.4,2004,2,0,2022-07-20,Townhouse,328.06288804759333,22,Vintage,2.2,4.0,7,3,2022,0
942640.98,2895.0,4,3.2,Downtown,0.9,1976,3,1,2024-01-16,Townhouse,325.6100103626943,50,Historic,7.2,9.5,1,1,2024,0
835022.59,3019.0,3,2.5,Industrial,0.4,2017,2,0,2022-05-20,Townhouse,276.58913216296787,9,Modern,5.5,4.0,5,2,2022,0
658598.12,1862.0,2,2.2,Downtown,0.9,1955,0,0,2020-03-15,Townhouse,353.7046831364125,71,Historic,4.2,4.5,3,1,2020,1
889833.21,2878.0,3,3.1,Suburbs,0.7,2007,0,0,2023-07-30,Multi-Family,309.1845760945101,19,Modern,6.1,3.5,7,3,2023,1
739452.65,2286.0,3,2.2,Hillside,0.95,1955,2,0,2020-09-15,Townhouse,323.47010061242344,71,Historic,5.2,6.75,9,3,2020,0
713607.15,2051.0,2,2.1,Riverside,0.85,2009,0,0,2021-01-13,Multi-Family,347.93132618235006,17,Modern,4.1,4.25,1,1,2021,0
804743.55,2725.0,2,1.8,Downtown,0.9,1968,1,0,2021-03-04,Multi-Family,295.31873394495415,58,Historic,3.8,5.5,3,1,2021,0
782700.38,2057.0,3,2.2,Downtown,0.9,2010,1,1,2021-09-29,Multi-Family,380.5057754010695,16,Modern,5.2,7.5,9,3,2021,0
962220.77,3646.0,3,2.6,Riverside,0.85,1966,1,1,2020-10-17,Condo,263.91134668129456,60,Historic,5.6,7.25,10,4,2020,1
583564.25,849.0,3,2.4,Hillside,0.95,1998,1,0,2022-06-28,Single Family,687.3548292108363,28,Vintage,5.4,5.75,6,2,2022,0
494002.2,1587.0,2,1.4,Industrial,0.4,1952,3,1,2022-01-25,Multi-Family,311.28052930056714,74,Historic,3.4,7.0,1,1,2022,0
643209.19,1898.0,1,1.0,Hillside,0.95,1983,3,0,2022-05-18,Multi-Family,338.88787671232876,43,Vintage,2.0,7.75,5,2,2022,0
862222.1,2351.0,5,3.7,Downtown,0.9,2011,3,0,2021-07-27,Single Family,366.7469587409613,15,Modern,8.7,7.5,7,3,2021,0
925027.21,3014.0,5,3.8,Industrial,0.4,2009,2,0,2021-12-21,Condo,306.91015593895156,17,Modern,8.8,4.0,12,4,2021,0
738527.85,1980.0,3,2.2,Suburbs,0.7,2017,3,1,2021-02-01,Townhouse,372.99386363636364,9,Modern,5.2,8.5,2,1,2021,0
678928.76,862.0,5,3.9,Riverside,0.85,1983,2,1,2023-12-09,Condo,787.6203712296984,43,Vintage,8.9,8.25,12,4,2023,1
871200.08,2674.0,3,2.4,Hillside,0.95,1978,3,0,2022-03-16,Townhouse,325.8040688107704,48,Vintage,5.4,7.75,3,1,2022,0
711494.14,2603.0,1,1.3,Industrial,0.4,2009,0,0,2021-11-25,Single Family,273.33620437956205,17,Modern,2.3,2.0,11,4,2021,0
483023.18,500.0,2,2.1,Riverside,0.85,1993,3,0,2021-05-18,Condo,966.0463599999999,33,Vintage,4.1,7.25,5,2,2021,0
807054.7,1996.0,5,4.1,Hillside,0.95,1964,1,1,2022-10-25,Single Family,404.33602204408817,62,Historic,9.1,7.75,10,4,2022,0
608079.88,727.0,3,2.5,Downtown,0.9,1994,1,0,2023-11-26,Condo,836.4234938101788,32,Vintage,5.5,5.5,11,4,2023,1
724742.0,1468.0,4,3.2,Downtown,0.9,1958,1,0,2022-04-29,Condo,493.6934604904632,68,Historic,7.2,5.5,4,2,2022,0
795146.81,2647.0,3,2.4,Suburbs,0.7,1959,2,0,2022-12-27,Single Family,300.39547034378546,67,Historic,5.4,5.5,12,4,2022,0
682650.86,2093.0,1,1.4,Downtown,0.9,1987,1,0,2021-03-12,Single Family,326.1590348781653,39,Vintage,2.4,5.5,3,1,2021,0
558752.99,971.0,2,1.4,Downtown,0.9,1978,2,0,2022-06-03,Townhouse,575.440772399588,48,Vintage,3.4,6.5,6,2,2022,0
841941.3,2704.0,1,1.2,Downtown,0.9,1995,1,0,2023-07-12,Single Family,311.36882396449704,31,Vintage,2.2,5.5,7,3,2023,0
483642.42,852.0,2,1.8,Industrial,0.4,2019,0,0,2022-02-01,Multi-Family,567.6554225352113,7,Modern,3.8,2.0,2,1,2022,0
815508.96,2264.0,3,2.8,Riverside,0.85,2022,2,0,2023-11-04,Multi-Family,360.20713780918726,4,New,5.8,6.25,11,4,2023,1
627354.48,1348.0,2,1.5,Suburbs,0.7,1994,1,1,2023-11-27,Single Family,465.39649851632043,32,Vintage,3.5,6.5,11,4,2023,0
730089.12,1707.0,2,1.9,Hillside,0.95,2002,1,1,2023-12-03,Single Family,427.7030579964851,24,Vintage,3.9,7.75,12,4,2023,1
755079.3,2403.0,3,2.7,Suburbs,0.7,1951,0,1,2023-05-20,Condo,314.223595505618,75,Historic,5.7,5.5,5,2,2023,1
690524.3,2417.0,3,2.0,Riverside,0.85,1953,1,0,2021-08-12,Multi-Family,285.6947869259413,73,Historic,5.0,5.25,8,3,2021,0
953492.24,3069.0,3,2.3,Downtown,0.9,2020,2,0,2022-06-22,Townhouse,310.68499185402413,6,Modern,5.3,6.5,6,2,2022,0
715044.27,1934.0,3,2.6,Downtown,0.9,1968,1,0,2021-04-01,Condo,369.72299379524304,58,Historic,5.6,5.5,4,2,2021,0
800271.69,2245.0,3,2.8,Hillside,0.95,1960,1,1,2020-10-03,Townhouse,356.46845879732734,66,Historic,5.8,7.75,10,4,2020,1
734210.99,1649.0,5,4.1,Suburbs,0.7,1981,0,1,2020-04-07,Single Family,445.24620375985444,45,Vintage,9.1,5.5,4,2,2020,0
654450.1,2145.0,2,2.1,Suburbs,0.7,1963,1,1,2022-10-12,Condo,305.10494172494174,63,Historic,4.1,6.5,10,4,2022,0
796708.63,2351.0,1,1.0,Hillside,0.95,1998,1,0,2022-07-24,Multi-Family,338.8807443641004,28,Vintage,2.0,5.75,7,3,2022,1
724356.76,1921.0,4,2.8,Suburbs,0.7,2018,2,0,2020-11-08,Condo,377.07275377407603,8,Modern,6.8,5.5,11,4,2020,1
471672.73,556.0,3,2.6,Suburbs,0.7,1974,0,0,2020-09-02,Townhouse,848.3322482014388,52,Historic,5.6,3.5,9,3,2020,0
799528.82,2265.0,4,2.9,Suburbs,0.7,1963,3,0,2020-02-28,Multi-Family,352.99285651214126,63,Historic,6.9,6.5,2,1,2020,0
739487.01,2291.0,2,1.6,Hillside,0.95,1988,1,1,2020-12-26,Townhouse,322.7791401134876,38,Vintage,3.6,7.75,12,4,2020,1
715004.61,1455.0,4,3.6,Hillside,0.95,1961,1,0,2023-05-13,Multi-Family,491.41210309278347,65,Historic,7.6,5.75,5,2,2023,1
624565.6,972.0,5,4.1,Riverside,0.85,1998,2,0,2021-11-12,Single Family,642.5572016460906,28,Vintage,9.1,6.25,11,4,2021,0
917294.37,3180.0,3,2.4,Suburbs,0.7,1967,0,1,2023-02-06,Single Family,288.4573490566038,59,Historic,5.4,5.5,2,1,2023,0
789215.65,2393.0,2,1.7,Riverside,0.85,1950,1,0,2023-04-25,Single Family,329.8017760133723,76,Historic,3.7,5.25,4,2,2023,0
701151.98,1816.0,4,3.5,Industrial,0.4,1953,2,0,2023-06-06,Multi-Family,386.0969052863436,73,Historic,7.5,4.0,6,2,2023,0
515728.71,1090.0,4,3.4,Industrial,0.4,1961,3,0,2020-06-06,Condo,473.1456055045872,65,Historic,7.4,5.0,6,2,2020,1
605824.18,1342.0,4,2.9,Suburbs,0.7,1975,2,0,2022-12-20,Single Family,451.43381520119226,51,Historic,6.9,5.5,12,4,2022,0
